Datetime,open,high,low,close,volume
2024-02-01 00:07:00+00:00,42582.78,42621.82,42582.73,42621.81,28.37807
2024-02-01 00:08:00+00:00,42621.81,42621.82,42603.02,42605.27,18.66818
2024-02-01 00:09:00+00:00,42605.28,42605.28,42582.12,42598.2,15.17837
2024-02-01 00:10:00+00:00,42598.19,42598.2,42592.85,42592.85,17.20198
2024-02-01 00:11:00+00:00,42592.86,42592.86,42573.96,42573.97,16.79434
2024-02-01 00:12:00+00:00,42573.96,42575.15,42571.81,42571.82,10.61945
2024-02-01 00:13:00+00:00,42571.81,42588.0,42571.81,42587.99,18.06265
2024-02-01 00:14:00+00:00,42588.0,42605.81,42587.99,42602.29,17.91237
2024-02-01 00:15:00+00:00,42602.3,42602.3,42580.0,42580.0,18.20187
2024-02-01 00:16:00+00:00,42580.01,42581.99,42573.2,42581.98,9.52188
2024-02-01 00:17:00+00:00,42581.98,42582.71,42571.22,42572.66,17.52071
2024-02-01 00:18:00+00:00,42572.67,42572.67,42568.4,42569.25,9.9285
2024-02-01 00:19:00+00:00,42569.26,42569.26,42564.41,42564.42,7.45659
2024-02-01 00:20:00+00:00,42564.41,42564.42,42528.0,42541.15,46.75377
2024-02-01 00:21:00+00:00,42541.14,42541.15,42490.01,42495.81,33.43623
2024-02-01 00:22:00+00:00,42495.8,42495.81,42450.0,42450.01,77.92329
2024-02-01 00:23:00+00:00,42450.0,42450.01,42435.24,42445.67,22.22727
2024-02-01 00:24:00+00:00,42445.67,42445.68,42425.03,42425.03,33.71975
2024-02-01 00:25:00+00:00,42425.03,42439.27,42418.74,42439.26,29.25576
2024-02-01 00:26:00+00:00,42439.27,42460.46,42435.48,42460.45,23.86373
2024-02-01 00:27:00+00:00,42460.46,42460.46,42426.99,42426.99,18.06399
2024-02-01 00:28:00+00:00,42427.0,42458.0,42426.99,42458.0,15.19811
2024-02-01 00:29:00+00:00,42457.99,42486.41,42453.65,42486.4,26.21357
2024-02-01 00:30:00+00:00,42486.4,42516.67,42486.4,42510.81,22.78467
2024-02-01 00:31:00+00:00,42510.81,42510.81,42451.1,42460.0,17.79851
2024-02-01 00:32:00+00:00,42459.99,42461.1,42444.97,42450.95,17.02132
2024-02-01 00:33:00+00:00,42450.94,42465.99,42438.8,42438.81,18.1023
2024-02-01 00:34:00+00:00,42438.81,42456.47,42436.29,42450.03,12.94617
2024-02-01 00:35:00+00:00,42450.03,42450.04,42433.36,42433.36,8.20608
2024-02-01 00:36:00+00:00,42433.36,42433.37,42406.0,42411.27,15.42067
2024-02-01 00:37:00+00:00,42411.26,42411.27,42361.1,42361.1,37.76849
2024-02-01 00:38:00+00:00,42361.11,42370.0,42341.21,42361.1,22.71801
2024-02-01 00:39:00+00:00,42361.1,42370.03,42305.57,42308.01,30.82318
2024-02-01 00:40:00+00:00,42308.01,42325.2,42220.85,42235.7,113.79256
2024-02-01 00:41:00+00:00,42235.69,42314.0,42228.01,42311.11,40.48775
2024-02-01 00:42:00+00:00,42311.1,42357.89,42311.1,42357.89,20.34762
2024-02-01 00:43:00+00:00,42357.88,42372.21,42346.23,42372.21,23.64063
2024-02-01 00:44:00+00:00,42372.2,42395.11,42372.13,42378.97,27.7841
2024-02-01 00:45:00+00:00,42378.97,42426.0,42378.97,42426.0,18.36004
2024-02-01 00:46:00+00:00,42425.99,42465.5,42416.4,42450.02,43.23824
2024-02-01 00:47:00+00:00,42450.02,42467.28,42428.67,42440.49,20.69887
2024-02-01 00:48:00+00:00,42440.49,42451.1,42428.87,42451.09,17.51674
2024-02-01 00:49:00+00:00,42451.1,42457.99,42425.99,42425.99,20.30447
2024-02-01 00:50:00+00:00,42426.0,42478.68,42425.99,42475.6,58.09529
2024-02-01 00:51:00+00:00,42475.61,42475.61,42448.2,42457.62,19.86135
2024-02-01 00:52:00+00:00,42457.63,42510.4,42454.37,42464.09,42.12762
2024-02-01 00:53:00+00:00,42464.09,42469.67,42440.15,42445.2,20.46124
2024-02-01 00:54:00+00:00,42445.2,42445.24,42440.11,42440.39,16.14724
2024-02-01 00:55:00+00:00,42440.4,42461.1,42440.39,42449.91,19.39371
2024-02-01 00:56:00+00:00,42449.9,42459.36,42449.9,42458.44,5.41421
2024-02-01 00:57:00+00:00,42458.43,42483.94,42451.1,42483.94,25.57866
2024-02-01 00:58:00+00:00,42483.94,42500.0,42481.1,42481.11,18.75589
2024-02-01 00:59:00+00:00,42481.11,42481.11,42474.95,42474.95,7.89135
2024-02-01 01:00:00+00:00,42474.96,42476.0,42440.38,42440.38,21.65891
2024-02-01 01:01:00+00:00,42440.39,42470.6,42435.76,42470.59,17.17206
2024-02-01 01:02:00+00:00,42470.6,42470.6,42426.55,42428.35,15.94947
2024-02-01 01:03:00+00:00,42428.36,42428.36,42415.55,42415.55,8.41817
2024-02-01 01:04:00+00:00,42415.56,42424.9,42406.0,42407.54,12.32147
2024-02-01 01:05:00+00:00,42407.53,42407.54,42386.92,42386.92,15.94134
2024-02-01 01:06:00+00:00,42386.92,42387.6,42375.01,42375.02,22.63009
2024-02-01 01:07:00+00:00,42375.02,42375.02,42353.82,42353.83,21.62359
2024-02-01 01:08:00+00:00,42353.83,42357.2,42312.01,42344.69,26.67932
2024-02-01 01:09:00+00:00,42344.69,42350.0,42325.22,42341.04,23.63313
2024-02-01 01:10:00+00:00,42341.04,42347.35,42314.07,42317.67,24.52343
2024-02-01 01:11:00+00:00,42317.67,42317.67,42300.0,42302.63,18.34796
2024-02-01 01:12:00+00:00,42302.63,42311.1,42273.36,42309.11,27.97744
2024-02-01 01:13:00+00:00,42309.11,42309.12,42256.47,42269.99,17.55396
2024-02-01 01:14:00+00:00,42269.99,42277.2,42264.95,42277.19,10.75583
2024-02-01 01:15:00+00:00,42277.2,42277.23,42157.0,42171.31,126.47208
2024-02-01 01:16:00+00:00,42171.3,42173.04,42103.79,42109.19,75.90873
2024-02-01 01:17:00+00:00,42109.2,42165.83,42088.89,42116.14,62.03131
2024-02-01 01:18:00+00:00,42116.15,42157.42,42114.0,42128.41,43.52068
2024-02-01 01:19:00+00:00,42128.41,42128.42,42058.82,42116.0,62.63738
2024-02-01 01:20:00+00:00,42115.99,42116.0,42011.64,42016.04,126.66388
2024-02-01 01:21:00+00:00,42016.04,42105.28,41950.0,42062.23,270.71233
2024-02-01 01:22:00+00:00,42062.23,42064.0,41986.0,42028.78,45.54385
2024-02-01 01:23:00+00:00,42028.77,42059.06,42002.01,42031.31,50.54586
2024-02-01 01:24:00+00:00,42031.31,42081.28,42031.3,42065.43,61.97112
2024-02-01 01:25:00+00:00,42065.43,42065.43,41992.18,42000.54,58.85534
2024-02-01 01:26:00+00:00,42000.53,42027.35,41986.67,42027.35,40.5858
2024-02-01 01:27:00+00:00,42027.34,42060.0,42024.71,42049.99,22.28919
2024-02-01 01:28:00+00:00,42049.99,42055.97,42022.0,42035.97,28.62487
2024-02-01 01:29:00+00:00,42035.97,42041.1,42018.01,42025.0,14.74313
2024-02-01 01:30:00+00:00,42025.01,42034.0,41962.01,41962.02,48.51768
2024-02-01 01:31:00+00:00,41962.01,41999.59,41933.98,41998.53,60.7869
2024-02-01 01:32:00+00:00,41998.53,42025.0,41964.01,41964.01,25.22513
2024-02-01 01:33:00+00:00,41964.01,41972.31,41933.17,41944.31,39.03774
2024-02-01 01:34:00+00:00,41944.3,42011.1,41936.07,42006.23,34.45807
2024-02-01 01:35:00+00:00,42006.22,42016.4,41939.76,41948.62,44.21572
2024-02-01 01:36:00+00:00,41948.63,41948.66,41912.46,41918.8,34.03452
2024-02-01 01:37:00+00:00,41918.8,41934.12,41900.0,41902.47,55.60662
2024-02-01 01:38:00+00:00,41902.47,41937.17,41884.28,41896.33,46.36119
2024-02-01 01:39:00+00:00,41896.33,41941.1,41896.33,41922.06,24.1648
2024-02-01 01:40:00+00:00,41922.06,41939.35,41891.51,41935.0,50.46306
2024-02-01 01:41:00+00:00,41934.99,41970.64,41904.4,41970.64,46.06634
2024-02-01 01:42:00+00:00,41970.63,42046.49,41970.63,42035.64,53.79391
2024-02-01 01:43:00+00:00,42035.65,42097.6,42030.67,42062.81,50.45737
2024-02-01 01:44:00+00:00,42062.81,42066.71,42046.19,42056.39,17.06496
2024-02-01 01:45:00+00:00,42056.4,42066.71,42033.49,42041.75,22.39119
2024-02-01 01:46:00+00:00,42041.74,42056.51,42021.1,42042.72,29.8464
2024-02-01 01:47:00+00:00,42042.73,42071.1,42032.4,42071.06,17.07224
2024-02-01 01:48:00+00:00,42071.06,42071.06,42028.1,42028.1,12.98842
2024-02-01 01:49:00+00:00,42028.1,42028.11,41982.01,41982.01,25.8092
2024-02-01 01:50:00+00:00,41982.02,42027.58,41940.0,42021.23,54.68323
2024-02-01 01:51:00+00:00,42021.22,42021.23,41961.1,41961.1,30.22754
2024-02-01 01:52:00+00:00,41961.1,41978.55,41955.59,41961.83,28.039
2024-02-01 01:53:00+00:00,41961.84,42001.1,41953.08,42001.09,31.49245
2024-02-01 01:54:00+00:00,42001.1,42001.1,41954.87,41954.87,20.81858
2024-02-01 01:55:00+00:00,41954.88,41984.72,41953.1,41980.01,19.01279
2024-02-01 01:56:00+00:00,41980.02,42022.96,41980.01,42015.83,27.62552
2024-02-01 01:57:00+00:00,42015.84,42022.99,42003.63,42021.17,23.56514
2024-02-01 01:58:00+00:00,42021.17,42022.99,41996.0,41996.01,15.1943
2024-02-01 01:59:00+00:00,41996.01,41996.01,41962.0,41983.54,19.11246
2024-02-01 02:00:00+00:00,41983.54,42005.61,41958.71,42005.61,36.69882
2024-02-01 02:01:00+00:00,42005.6,42017.93,41984.0,42004.03,22.19034
2024-02-01 02:02:00+00:00,42004.03,42045.17,42004.03,42042.9,19.13388
2024-02-01 02:03:00+00:00,42042.91,42064.06,42030.75,42030.75,26.03514
2024-02-01 02:04:00+00:00,42030.75,42040.0,41997.89,42000.78,13.09769
2024-02-01 02:05:00+00:00,42000.79,42017.06,41981.1,41981.1,38.60648
2024-02-01 02:06:00+00:00,41981.1,42039.99,41981.1,42012.76,21.05741
2024-02-01 02:07:00+00:00,42012.76,42045.36,42012.75,42045.33,14.56681
2024-02-01 02:08:00+00:00,42045.32,42045.33,42027.6,42027.6,10.18573
2024-02-01 02:09:00+00:00,42027.61,42049.96,42027.6,42049.95,20.5677
2024-02-01 02:10:00+00:00,42049.95,42094.15,42049.95,42057.32,24.64469
2024-02-01 02:11:00+00:00,42057.31,42060.13,42027.6,42036.21,28.60379
2024-02-01 02:12:00+00:00,42036.22,42041.09,42019.97,42040.38,28.01582
2024-02-01 02:13:00+00:00,42040.39,42134.0,42040.38,42112.41,41.33204
2024-02-01 02:14:00+00:00,42112.41,42137.91,42106.0,42114.19,60.1011
2024-02-01 02:15:00+00:00,42114.19,42124.0,42094.26,42121.1,20.3124
2024-02-01 02:16:00+00:00,42121.1,42133.2,42118.79,42130.77,16.94134
2024-02-01 02:17:00+00:00,42130.77,42171.1,42130.76,42161.11,22.68069
2024-02-01 02:18:00+00:00,42161.1,42174.51,42161.1,42164.14,12.5782
2024-02-01 02:19:00+00:00,42164.15,42169.53,42151.1,42168.59,20.55974
2024-02-01 02:20:00+00:00,42168.6,42168.6,42156.17,42156.18,10.55894
2024-02-01 02:21:00+00:00,42156.18,42168.59,42128.61,42149.34,27.56253
2024-02-01 02:22:00+00:00,42149.34,42149.38,42132.46,42132.46,12.09868
2024-02-01 02:23:00+00:00,42132.47,42132.47,42130.54,42130.55,9.03316
2024-02-01 02:24:00+00:00,42130.55,42130.56,42082.99,42082.99,31.29532
2024-02-01 02:25:00+00:00,42082.99,42087.75,42046.55,42060.75,30.03028
2024-02-01 02:26:00+00:00,42060.75,42089.43,42060.75,42084.53,17.71508
2024-02-01 02:27:00+00:00,42084.53,42143.5,42084.53,42134.4,20.54537
2024-02-01 02:28:00+00:00,42134.39,42134.4,42116.0,42116.0,11.45337
2024-02-01 02:29:00+00:00,42116.01,42125.23,42116.0,42125.23,7.47765
2024-02-01 02:30:00+00:00,42125.23,42125.23,42084.49,42084.5,9.89694
2024-02-01 02:31:00+00:00,42084.5,42121.1,42084.0,42121.1,14.46189
2024-02-01 02:32:00+00:00,42121.09,42130.0,42085.36,42130.0,22.40908
2024-02-01 02:33:00+00:00,42130.0,42157.58,42126.0,42157.56,15.04213
2024-02-01 02:34:00+00:00,42157.56,42170.0,42142.0,42170.0,23.53866
2024-02-01 02:35:00+00:00,42169.99,42170.0,42121.23,42121.23,22.10702
2024-02-01 02:36:00+00:00,42121.23,42144.37,42121.23,42144.36,17.90057
2024-02-01 02:37:00+00:00,42144.37,42149.45,42101.14,42101.14,18.54913
2024-02-01 02:38:00+00:00,42101.14,42118.05,42101.14,42118.04,7.64548
2024-02-01 02:39:00+00:00,42118.05,42127.11,42118.04,42118.8,9.20173
2024-02-01 02:40:00+00:00,42118.81,42126.79,42118.8,42126.79,7.73805
2024-02-01 02:41:00+00:00,42126.79,42128.35,42100.0,42104.39,12.44784
2024-02-01 02:42:00+00:00,42104.39,42111.1,42100.03,42111.09,7.7974
2024-02-01 02:43:00+00:00,42111.1,42126.4,42111.09,42126.39,11.86819
2024-02-01 02:44:00+00:00,42126.4,42149.42,42126.39,42149.41,12.78596
2024-02-01 02:45:00+00:00,42149.42,42154.9,42128.06,42128.1,15.18573
2024-02-01 02:46:00+00:00,42128.09,42135.76,42128.02,42131.75,13.9823
2024-02-01 02:47:00+00:00,42131.76,42144.4,42128.02,42144.0,6.56495
2024-02-01 02:48:00+00:00,42144.01,42144.01,42122.83,42142.79,14.39037
2024-02-01 02:49:00+00:00,42142.79,42142.8,42128.38,42132.93,8.1343
2024-02-01 02:50:00+00:00,42132.93,42141.1,42128.42,42128.43,7.80433
2024-02-01 02:51:00+00:00,42128.43,42135.03,42079.99,42086.01,89.58981
2024-02-01 02:52:00+00:00,42086.02,42086.02,42069.83,42069.99,29.02927
2024-02-01 02:53:00+00:00,42070.0,42070.0,42050.86,42069.99,28.32301
2024-02-01 02:54:00+00:00,42070.0,42078.8,42057.91,42078.79,16.06617
2024-02-01 02:55:00+00:00,42078.8,42086.02,42058.78,42064.78,15.25023
2024-02-01 02:56:00+00:00,42064.79,42071.48,42063.24,42071.46,11.78692
2024-02-01 02:57:00+00:00,42071.46,42111.1,42071.46,42111.09,14.77857
2024-02-01 02:58:00+00:00,42111.1,42176.87,42103.43,42162.57,46.65036
2024-02-01 02:59:00+00:00,42162.57,42173.99,42156.71,42162.56,46.42975
2024-02-01 03:00:00+00:00,42162.55,42190.4,42162.55,42178.24,40.37927
2024-02-01 03:01:00+00:00,42178.25,42178.25,42151.19,42151.2,15.25302
2024-02-01 03:02:00+00:00,42151.2,42154.55,42147.04,42154.55,8.41692
2024-02-01 03:03:00+00:00,42154.54,42154.55,42140.41,42147.89,13.93398
2024-02-01 03:04:00+00:00,42147.89,42147.9,42140.17,42147.1,25.11874
2024-02-01 03:05:00+00:00,42147.1,42151.1,42147.1,42151.09,11.2826
2024-02-01 03:06:00+00:00,42151.09,42185.57,42151.09,42185.56,17.90597
2024-02-01 03:07:00+00:00,42185.56,42185.57,42144.0,42144.01,17.72846
2024-02-01 03:08:00+00:00,42144.0,42163.39,42143.96,42163.39,10.85486
2024-02-01 03:09:00+00:00,42163.39,42163.39,42159.65,42163.19,9.47708
2024-02-01 03:10:00+00:00,42163.18,42163.19,42147.56,42147.57,14.00022
2024-02-01 03:11:00+00:00,42147.57,42147.57,42134.2,42134.21,17.84599
2024-02-01 03:12:00+00:00,42134.2,42144.28,42134.2,42137.99,19.26181
2024-02-01 03:13:00+00:00,42137.99,42137.99,42111.1,42111.1,8.6181
2024-02-01 03:14:00+00:00,42111.1,42115.42,42107.59,42107.88,23.07195
2024-02-01 03:15:00+00:00,42107.87,42107.88,42085.04,42085.04,12.86189
2024-02-01 03:16:00+00:00,42085.04,42085.05,42076.02,42076.02,4.81541
2024-02-01 03:17:00+00:00,42076.02,42076.03,42030.53,42030.54,19.54171
2024-02-01 03:18:00+00:00,42030.54,42050.0,42011.91,42050.0,22.70103
2024-02-01 03:19:00+00:00,42049.99,42078.71,42043.71,42078.7,17.03662
2024-02-01 03:20:00+00:00,42078.7,42078.71,42051.1,42051.1,8.73961
2024-02-01 03:21:00+00:00,42051.11,42073.19,42038.89,42061.19,16.90962
2024-02-01 03:22:00+00:00,42061.19,42061.2,42041.99,42047.75,10.57813
2024-02-01 03:23:00+00:00,42047.74,42047.75,42042.59,42042.59,5.72076
2024-02-01 03:24:00+00:00,42042.59,42048.35,42041.1,42044.23,13.31347
2024-02-01 03:25:00+00:00,42044.22,42046.34,41981.1,41981.11,35.12765
2024-02-01 03:26:00+00:00,41981.11,41990.0,41981.1,41985.38,24.0163
2024-02-01 03:27:00+00:00,41985.38,42029.19,41985.37,42029.18,53.03585
2024-02-01 03:28:00+00:00,42029.18,42029.19,42017.2,42017.21,11.42596
2024-02-01 03:29:00+00:00,42017.21,42024.31,42001.1,42024.3,26.76497
2024-02-01 03:30:00+00:00,42024.3,42028.62,42024.3,42025.01,6.09746
2024-02-01 03:31:00+00:00,42025.01,42025.01,41982.07,41987.02,16.62973
2024-02-01 03:32:00+00:00,41987.02,41987.03,41981.1,41981.1,9.69128
2024-02-01 03:33:00+00:00,41981.11,41990.79,41980.0,41980.0,11.98578
2024-02-01 03:34:00+00:00,41980.0,42003.41,41974.46,42003.41,14.63305
2024-02-01 03:35:00+00:00,42003.4,42003.41,41981.06,41995.99,13.62491
2024-02-01 03:36:00+00:00,41996.0,41996.0,41975.0,41975.0,11.98142
2024-02-01 03:37:00+00:00,41975.0,41989.19,41975.0,41984.16,7.27025
2024-02-01 03:38:00+00:00,41984.16,41998.0,41958.71,41990.67,21.77081
2024-02-01 03:39:00+00:00,41990.67,42040.06,41990.67,42040.05,29.80974
2024-02-01 03:40:00+00:00,42040.06,42085.88,42040.05,42082.28,28.17409
2024-02-01 03:41:00+00:00,42082.29,42123.26,42082.28,42117.85,22.67284
2024-02-01 03:42:00+00:00,42117.85,42124.29,42094.85,42094.86,24.94065
2024-02-01 03:43:00+00:00,42094.86,42095.29,42092.0,42093.97,8.83965
2024-02-01 03:44:00+00:00,42093.96,42101.99,42086.8,42101.99,12.18836
2024-02-01 03:45:00+00:00,42101.99,42101.99,42085.87,42095.34,10.47414
2024-02-01 03:46:00+00:00,42095.33,42130.01,42095.33,42122.02,39.14198
2024-02-01 03:47:00+00:00,42122.02,42122.02,42092.79,42111.11,20.41434
2024-02-01 03:48:00+00:00,42111.1,42111.11,42092.01,42095.59,9.39665
2024-02-01 03:49:00+00:00,42095.58,42095.59,42080.0,42080.01,11.05122
2024-02-01 03:50:00+00:00,42080.01,42086.85,42056.4,42056.41,14.96141
2024-02-01 03:51:00+00:00,42056.41,42070.0,42054.22,42063.12,9.85874
2024-02-01 03:52:00+00:00,42063.12,42063.12,42028.79,42050.0,20.59057
2024-02-01 03:53:00+00:00,42050.0,42086.37,42049.99,42086.36,17.15178
2024-02-01 03:54:00+00:00,42086.37,42100.0,42054.47,42054.48,16.58853
2024-02-01 03:55:00+00:00,42054.48,42054.48,42036.23,42037.21,13.27213
2024-02-01 03:56:00+00:00,42037.2,42044.02,42022.32,42022.33,12.54508
2024-02-01 03:57:00+00:00,42022.33,42044.28,42021.23,42044.27,9.84368
2024-02-01 03:58:00+00:00,42044.27,42049.17,42008.48,42008.48,24.35299
2024-02-01 03:59:00+00:00,42008.48,42019.67,42008.48,42015.65,8.57652
2024-02-01 04:00:00+00:00,42015.65,42015.66,41974.92,41979.53,90.40649
2024-02-01 04:01:00+00:00,41979.54,41994.83,41973.2,41994.82,18.65465
2024-02-01 04:02:00+00:00,41994.82,42015.66,41994.82,42002.0,15.49827
2024-02-01 04:03:00+00:00,42001.99,42020.38,41995.68,41995.69,55.15029
2024-02-01 04:04:00+00:00,41995.69,42045.1,41995.68,42013.64,110.85604
2024-02-01 04:05:00+00:00,42013.64,42030.8,42005.79,42007.8,54.94958
2024-02-01 04:06:00+00:00,42007.79,42031.1,42007.79,42031.1,34.37538
2024-02-01 04:07:00+00:00,42031.1,42031.1,42005.79,42027.99,41.34422
2024-02-01 04:08:00+00:00,42027.99,42044.87,41982.15,41998.94,100.74257
2024-02-01 04:09:00+00:00,41998.93,42029.09,41998.93,42029.09,22.30562
2024-02-01 04:10:00+00:00,42029.09,42030.08,41999.51,41999.51,27.67132
2024-02-01 04:11:00+00:00,41999.52,42015.99,41999.51,42004.79,14.50064
2024-02-01 04:12:00+00:00,42004.8,42004.8,41996.53,41996.63,17.14714
2024-02-01 04:13:00+00:00,41996.63,41999.55,41986.0,41995.9,17.26767
2024-02-01 04:14:00+00:00,41995.9,42019.6,41995.9,42019.59,9.72861
2024-02-01 04:15:00+00:00,42019.6,42044.66,42019.59,42044.65,14.91554
2024-02-01 04:16:00+00:00,42044.65,42049.6,42044.65,42049.58,9.80466
2024-02-01 04:17:00+00:00,42049.58,42058.61,42049.58,42058.6,7.4765
2024-02-01 04:18:00+00:00,42058.61,42058.61,42030.8,42030.81,10.20032
2024-02-01 04:19:00+00:00,42030.8,42046.31,42026.0,42043.37,25.08631
2024-02-01 04:20:00+00:00,42043.37,42043.38,42006.8,42006.8,16.74754
2024-02-01 04:21:00+00:00,42006.8,42006.81,41999.22,42001.06,11.32878
2024-02-01 04:22:00+00:00,42001.05,42011.1,41999.18,41999.18,21.64577
2024-02-01 04:23:00+00:00,41999.19,42011.06,41994.05,42011.05,18.04826
2024-02-01 04:24:00+00:00,42011.05,42030.56,42010.0,42010.01,16.21036
2024-02-01 04:25:00+00:00,42010.0,42012.59,41994.05,41994.05,13.9031
2024-02-01 04:26:00+00:00,41994.06,41998.8,41982.01,41982.01,23.44685
2024-02-01 04:27:00+00:00,41982.01,42018.0,41982.01,42018.0,13.34372
2024-02-01 04:28:00+00:00,42017.99,42046.32,42017.99,42046.31,11.13897
2024-02-01 04:29:00+00:00,42046.32,42046.8,42038.81,42046.3,15.68806
2024-02-01 04:30:00+00:00,42046.3,42046.31,42030.0,42034.75,7.35864
2024-02-01 04:31:00+00:00,42034.75,42034.75,42014.63,42014.64,4.44049
